대화셋일련번호,고객질문(요청),상담사질문(요청),고객답변,상담사답변,정상여부
A32898,,,제가 여러계좌를 사용해서요.,,0
A32898,혹시 또 막히면 어떻해요?,,,,0
A32898,,,,"고객님, 이체 제한이 안 되도록 하려면, 적은 돈이라도 한번씩 계좌간 이체를 해 주시는 것이 안전합니다.",0
A32898,,,"아, 알겠습니다.",,0
A32898,그럼 은행 가면 풀어 주는 거죠?,,,,0
A32898,,,,"네, 그렇습니다. ",0
A32898,,,,"오랫동안 미사용인 경우, 입출금이 자유로운 예금약관에 따라 계좌개설 등의 금융거래가 제한될 수 있으니, 빠른 시일내에 방문하셔서 계좌를 활성화 시키는 것이 좋겠습니다.",0
A32899,,,제가 며칠 뒤에 큰 금액을 이체해야 합니다.,,0
A32899,이체 한도가 걸려있을 수 있다고 알아보라고해서 전화드렸습니다. ,,,,0
A32899,,,,"네, 고객님이 계좌 개설하실 때 설정해 두신 이체 한도가 적용됩니다.",0
A32899,,,너무 오래되서 기억이 안나는데요.,,0
A32899,이체 한도는 어떻게 확인하나요?,,,,0
A32899,,,,"인터넷 뱅킹에 접속하시거나, 영업점에 방문하셔서 확인하시면 됩니다.",0
A32899,,,인터넷으로 가능하면 인터넷에서 확인하고 싶습니다. ,,0
A32899,,,,"네, 인터넷 뱅킹 내 뱅킹관리 메뉴에서 확인 가능합니다.",0
A32899,,,그렇군요.,,0
A32899,혹시 이체한도가 적으면 어떻게 하나요?,,,,0
A32899,인터넷에서 증액할 수 있나요?,,,,0
A32899,,,,아니요. 해당메뉴에서는 감액만 가능합니다.,0
A32899,그러면 증액은 어떻게 해야 하나요?,,,,0
A32899,,,,이체한도 증액은 가까운 영업점 또는 스마트폰 앱에서 가능합니다. 앱에서 [전체메뉴 > 스타샷 > 변경/신고/재발급 > 변경/등록 > 이체한도]에서 가능합니다.,0
A32899,얼마까지 이체한도를 설정할 수 있나요?,,,,0
A32899,,보안카드를 이용하시나요?,,,0
A32899,,,네 그렇습니다. ,,0
A32899,,,,보안카드 이용고객의 경우 1회 1000만원까지만 설정됩니다.,0
A32899,,,너무 적은대요.,,0
A32899,,,,OTP를 발급받으시면 최대 5억까지 이체 한도를 증액하실 수 있습니다.,0
A32900,공과금 자동이체 등록 가능한가요?,,,,0
A32900,,,,"네, 공과금 이체등록 가능합니다.",0
A32900,등록가능한 공과금이 무엇인가요?,,,,0
A32900,,,,"전화요금, 전기요금, 건강보험, 교통범칙금 등 등록 가능합니다.",0
A32900,,,아 거의 다 되네요.,,0
A32900,,세금도 등록되나요? ,,,0
A32900,,,,"지방세, 통합세외수입, 환경개선부담금, 상하수도요금의 전국수납이 가능함에 따라 등록가능합니다.",0
A32900,등록하면 자동으로 빠져나가나요?,,,,0
A32900,,,,"아니요, 등록만 한 경우에는 직접 인터넷 뱅킹이나 스마트폰 뱅킹에서 납부 처리를 해 주셔야 합니다.",0
A32900,,,불편하네요.,,0
A32900,혹시 자동으로 빠져나가게 하는 방법은 없나요?,,,,0
A32900,,,,있습니다. 예약납부등록을 하시면 됩니다.,0
A32900,그건 어떻게 하나요?,,,,0
A32900,,,,공과금 관리에서 예약납부를 등록해 두시면 됩니다. ,0
A32900,그러면 언제 돈이 나가나요?,,,,0
A32900,,,,"예약납부등록서비스는 납부자가 등록한 납부지정일에 납부금액이 출금되는 서비스인데, 납부지정일 직전 영업일 18시 고지기준으로 출금됩니다.",0
A32900,주의할 점은 없나요?,,,,0
A32900,,,,등록된 예약납부내역을 은행창구 또는 전자납부하시는 경우 이중 납부될 수 있습니다.,0
A32900,그럼 이중납부되면 어떻게 하나요?,,,,0
A32900,,,,"이중 납부시 은행에서 취소가 불가능하고, 해당기관에 요청하셔서 환불받으셔야 하므로 주의하시기 바랍니다.",0
A32901,ATM 기기에서 돈을 이체할 수 있나요?,,,,0
A32901,,당행 체크 카드를 소지하고 계시나요?,,,0
A32901,,,네,,0
A32901,,,,ATM 기기에 당행카드를 투입후 타행이체를 선택하시면 됩니다. ,0
A32901,타행이체도 가능한가요?,,,,0
A32901,,,,"네, 가능합니다.",0
A32901,현금을 송금하고 싶은데 가능한가요?,,,,0
A32901,,,,"네, 타행이체 메뉴를 선택한 후, 현금을 ATM기기에 투입하시면 됩니다.",0
A32901,ATM기기에서는 몇시부터 이체가 가능한가요?,,,,0
A32901,,,,"ATM기기는 아침 7시부터 운영되므로, 7시부터 사용가능합니다.",0
A32901,ATM기기에서 타행 이체에 한도가 있나요?,,,,0
A32901,,,,"네, 이체한도는 1일 600만원입니다.",0
A32901,한도를 초과하여 이체하려면 어떻게 해야 하나요?,,,,0
A32901,,,,인터넷 뱅킹이나 폰뱅킹을 사용하시면 개인이 설정해 둔 한도내에서 이체가 가능합니다.,0
A32901,이체한도를 증액하려면 어떻게 해야 하나요?,,,,0
A32901,,,,신분증 지참하시고 가까운 영업점으로 방문하시면 됩니다,0
A32901,제가 사는 곳에서 가장 가까운 영업점은 어디인가요?,,,,0
A32901,,거주지역이 어디신가요?,,,0
A32901,,,울산 북구입니다.,,0
A32901,,,,"네, 가까운 영업점은 OOO점입니다.",0
A32902,스마트폰으로 돈을 이체하고 싶은데요. 가능할까요?,,,,0
A32902,,,,"네, 가능합니다. 스마트폰뱅킹을 설치하신 후, 공인인증서나 지문인증으로 로그인하신 후 이체하시면 됩니다.",0
A32902,지문인증은 어떻게 하는 건가요?,,,,0
A32902,,,,스마트폰뱅킹으로 지문을 등록하시면 됩니다.,0
A32902,,스마트폰을 소지하고 계신가요?,,,0
A32902,,,"네, 그렇습니다.",,0
A32902,스마트폰뱅킹은 어떻게 까나요?,,,,0
A32902,,,,"앱스토에서 OO은행스마트폰뱅킹 앱을 까신후, 지문 정보를 등록을 해 주시면 됩니다. ",0
A32902,지문정보 등록할때 필요한게 있나요?,,,,0
A32902,,,,"본인 휴대폰 번호 인증만 하시면, 별도로 필요한 것은 없습니다.",0
A32902,그럼 휴대폰이 본인 명의가 아니면 안되요?,,,,0
A32902,,,,"네, 본인 명의만 가능하십니다.",0
A32902,"제 휴대폰은 남편 명의로 되어 있는데, 이런 경우에는 어떻게 해야 하나요?",,,,0
A32902,,,,"그런 경우에는 불편하시더라도 영업점에서 한번 방문하셔서, 1회용 인증번호를 발급받고 생체인증서비스를 등록 하시면 되세요",0
A32902,휴대폰 번호 한개당 생체 인증은 한번만 되나요?,,,,0
A32902,,,,"네, 휴대폰번호 1개당 1명만 생체인증 서비스에 등록하실 수 있습니다. ",0
A32902,,,그럼 영업점에 방문해야 겠네요.,,0
A32902,,,,네 그렇습니다,0
A32902,영업점 방문시 필요한 준비물은 무엇인가요?,,,,0
A32902,,,,신분증과 휴대폰만 있으시면 됩니다.,0
A32903,이체할때 실수를 해서 돈을 더 보냈는데 취소할 수 있나요?,,,,0
A32903,,,,"죄송하지만, 인터넷 뱅킹에서는 취소하실 수 없습니다.",0
A32903,,,제가 실수로 50만원 더 이체했어요. ,,0
A32903,50만원 추가 송금한 부분을 취소할 수 없나요?,,,,0
A32903,,,,"예금주가 초과 송금한 금액 반환에 대하여 동의하면, 돌려받을 수 있습니다",0
A32903, 예금주의 동의를 어떻게 받을수 있나요?,,,,0
A32903,,,,은행 콜센터로 연락하셔서 자금반환거래요청 할 수 있습니다.,0
A32903,만약에 예금주가 동의해 주지 않으면 어떻게 되나요?,,,,0
A32903,,,,"그런 경우에는, 원칙적으로 돌려받으실 수 없습니다.",0
A32903,정말요? 왜 그렇죠? ,,,,0
A32903,,,,현재 법규상 그렇습니다.,0
A32903,은행에서 별도로 처리해 줄 수 있는 방법은 없나요?,,,,0
A32903,,,,"네, 고객님 아직 그런 제도가 마련되어 있지 않습니다.",0
A32903,예금주 전화번호를 알 수 있을까요?,,,,0
A32903,,,,개인정보는 말씀드릴 수 없습니다. ,0
A32903,자금반환 신청해 주시겠어요?,,,,0
A32903,,,,콜센터에서 바로 신청 할 수 있습니다,0
A32903,번호 알려주세요,,,,0
A32903,,,,OOOO-OOOO입니다.,0
A32903,,,"네, 알겠습니다.",,0
A32904,인터넷뱅킹에서 계좌이체가 진행되지 않아요,,,,0
A32904,,인터넷 뱅킹을 최근에 사용하신적이 있나요? 언제쯤인지?,,,0
A32904,,,기억이 안납니다. 오래된 것 같아요.,,0
A32904,,,,"최근 1년간 인터넷뱅킹 거래를 하지 않으면, 고객 안전을 위해 이체서비스가 일시 중지됩니다. ",0
A32904,,,아 그렇군요.,,0
A32904,그럼 어떻게 해야 다시 할수 있을까요?,,,,0
A32904,,,,"인터넷 뱅킹에 로그인 하시고, 이체서비스에 가서 사용자 인증을 하시면 됩니다.",0
A32904,,,"네, 그런데 인증이 안되는 것 같아 문의드렸어요.",,0
A32904,다른 방법이 있나요?,,,,0
A32904,,,,영업점에 방문하셔서 인터넷 뱅킹 이체서비스를 활성화 시켜 주시면 됩니다.,0
A32904,,,아 그렇군요.,,0
A32904,그때 필요한 서류가 있어요?,,,,0
A32904,,,,신분증 지참하고 방문하시면 됩니다.,0
A32904,"제가 방문할 시간이 없는데, 다른 방법은 없을까요?",,,,0
A32904,,,,"죄송하지만, 인터넷으로 인증하시거나 영업점에 방문해 주시는 방법밖에 없습니다.",0
A32904,방문시 보안카드도 필요하나요? 분실했거든요.,,,,0
A32904,,,,영업점에 오셔서 OTP카드를 발급받으세요. 이제 보안카드는 발급하지 않고 있습니다.,0
A32904,,,네 감사합니다.,,0
A32904,,가까운 영업점을 안내해 드릴까요?,,,0
A32904,,,네 부탁드립니다.,,0
A32905,"아파트 관리비를 은행에 가지않고 납부하고 싶은데, 어떻게 하면 되나요?",,,,0
A32905,,,,인터넷 뱅킹으로 가능하십니다.,0
A32905,,고객님 인터넷 뱅킹 할 수 있으신가요?,,,0
A32905,,,네 있어요,,0
A32905,,,,인터넷 뱅킹에서 생활요금 메뉴로 가시면 아파트 관리비 메뉴가 있어요. 여기에 등록하시면 됩니다.,0
A32905,자동이체로 등록해 둘 수 있나요?,,,,0
A32905,,,,"네, 자동이체해 두시면 매월말에 이체됩니다.",0
A32905,생활요금 메뉴가 어디있나요?,,,,0
A32905,,,,인터넷뱅킹 메뉴중에서 공과금 메뉴를 선택하세요.,0
A32905,,,네 했어요.,,0
A32905,,지로/생활요금 보이시나요?,,,0
A32905,,,네,,0
A32905,,,,아래에 생활요금 납부 메뉴를 선택해 주세요.,0
A32905,,,네 했습니다.,,0
A32905,,,,아파트를 검색하셔서 등록하시면 됩니다.,0
A32905,,,네 감사합니다.,,0
A32905,이후 자동이체 해지도 인터넷으로 할 수 있나요?,,,,0
A32905,,,,"네, 지로/생활요금 메뉴 아래 자동납부 등록/해지를 선택하시면 해지도 가능합니다.",0
A32905,이체계좌변경도 여기서 하나요?,,,,0
A32905,,,,"네, 그렇습니다.",0
A32906,인터넷 뱅킹 이체건에 대해 궁금합니다.,,,,0
A32906,,"네, 무엇을 도와드리면 좋을까요?",,,0
A32906,이체수수료가 얼마인가요?,,,,0
A32906,,,,"당행이체시 무료이고, 타행이체시 수수료가 발생합니다.",0
A32906,,,,타행은 건당 0000원입니다,0
A32906,건당 부과되나요?,,,,0
A32906,,,,"네, 타행이체의 경우, 건당 부과됩니다.",0
A32906,타행수수료 면제 받는 방법이 있나요?,,,,0
A32906,,,,고객등급 로얄스타 이상이시면 면제됩니다.,0
A32906,로얄스타 이상 조건이 어떻게 되나요?,,,,0
A32906,,,,인터넷 홈페이지에 들어가시면 고객등급 분류기준이 나옵니다. 해당 링크를 보내드릴께요.,0
A32906,,,"네, 감사합니다.",,0
A32906,제 고객등급은 어떻게 알 수 있을까요?,,,,0
A32906,,,,인터넷뱅킹이나 스마트폰뱅킹 화면에 접속하시면 상단에서 고객님의 등급을 확인하실 수 있습니다.,0
A32906,,,아 그렇군요.,,0
A32906,등급은 얼마마다 업데이트 되나요?,,,,0
A32906,,,,6개월에 한번씩 실적에 따라 업데이트 됩니다.,0
A32906,업데이트 되면 문자로 알려주시나요?,,,,0
A32906,,,,문자 알림 서비스를 등록하시면 가능합니다.,0
A32906,,,네. 감사합니다.,,0
A32907,이체확인증을 발급 받을수 있나요?,,,,0
A32907,,,,네 인터넷뱅킹에서 출력가능합니다.,0
A32907,자동화기기에서도 가능할까요?,,,,0
A32907,,,,ATM 기기에서는 이체후 자동 출력됩니다.,0
A32907,이체확인 영수증을 수신인에게 보낼 수 있나요?,,,,0
A32907,,,,"인터넷뱅킹,스마트뱅킹에서 문자 보내기 메뉴를 선택하시면 문자로 상대방에게 이체한 사실을 알릴 수 있습니다. ",0
A32907,스마트뱅킹에서도 이체 문자를 보낼 수 있다구요?,,,,0
A32907,,,,네 가능합니다,0
A32907,스마트폰으로 하는 방법 좀 알려주세요.,,,,0
A32907,,,,이체결과확인에서 문자보내기를 선택하고 상대방의 번호를 입력하시면 됩니다. ,0
A32907,,,문자보내기가 안보여요. ,,0
A32907,,지금 스마트폰뱅킹 접속중이신가요?,,,0
A32907,,,"네, 지금 접속했어요.",,0
A32907,,,,"이체메뉴를 선택하시고, 이체결과를 선택하세요.",0
A32907,,,"네, 했어요.",,0
A32907,,,,최근 이체결과가 보이면 우측에서 문자알림을 선택하시고 번호를 입력하시면 됩니다.,0
A32907,문자로 상대방에게 영수증을 보낼 수 없나요?,,,,0
A32907,,,,"영수증은 보낼 수 없고, 이체사실만 문자로 상대에게 알리실 수 있습니다. ",0
A32907,영수증을 보낼 수 있는 방법이 있나요?,,,,0
A32907,,,,"영수증을 파일로 저장하신 후, 상대방에게 이메일을 통해 전송하시면 됩니다.",0
A32908,인터넷뱅킹 1일이체한도를 알 수 있을까요?,,,,0
A32908,,,,"네, 이체한도를 확인해 드리겠습니다.",0
A32908,,OTP를 소지하고 계시나요?,,,0
A32908,,,네 있어요,,0
A32908,,,,OTP 소지고객의 경우 1회 최대 이체한도는 1억원입니다.,0
A32908,1일 이체한도는 어떻게 됩니까?,,,,0
A32908,,,,고객님의 1일 이체한도는 2억원입니다.,0
A32908,1일 이체한도를 변경하고 싶은데요.,,,,0
A32908,,인터넷뱅킹이나 스마트폰뱅킹에 접속가능하신가요?,,,0
A32908,,,네,,0
A32908,,,,"네, 그러면 접속하셔서 이체한도 조회/감액 메뉴를 선택하시면 됩니다.",0
A32908,"1일 이체한도를 줄이는 것이 아니라, 올리고 싶은데 어떻게 해야 하나요?",,,,0
A32908,내릴 수도 있습니까?,,,,0
A32908,,,,한도 증액의 경우에는 영업점을 방문해서 1일 이체한도 증액신청을 하시면 됩니다.,0
A32908,,,"네, 우선 1회 이체한도만 증액하고 싶은데요.",,0
A32908,인터넷으로 가능한가요?,,,,0
A32908,,,,"네, 1일 이체한도 내에서 1회 이체한도만 증액하시는 경우에는 인터넷으로 하실 수 있습니다.",0
A32908,,,알겠어요.,,0
A32908,,,,1일 이체한도 변경을 원하시면 영업점에 방문해주시기 바랍니다.,0
A32908,,,네,,0
A32909,오픈뱅킹으로 이체하려고 하는데 어떻게 하면 될까요?,,,,0
A32909,,,,오픈뱅킹 서비스를 등록하시면 됩니다. ,0
A32909,,오픈뱅킹서비스를 신청하신적이 있나요?,,,0
A32909,,,"네, 토스앱을 깔아서 하고 있습니다. ",,0
A32909,,,,토스앱에서 계좌 메뉴를 선택하시고 이용하시는 은행과 계좌번호들을 연결하시면 됩니다.,0
A32909,,,아 그렇군요.,,0
A32909,여러 개 계좌를 동시에 등록할 수 있나요?,,,,0
A32909,,,,"네, 시중은행 뿐 아니라 OO은행를 비롯한 온라인은행도 등록됩니다.",0
